buyer_id,name,email,budget,preferred_neighborhood_id
2257,Kaitlyn Morris,kaitlyn_morris2257@email.com,1189732.46,1426
2258,Tracy Owens,tracy_owens2258@email.com,620757.72,1742
2259,Scott Strickland,scott_strickland2259@email.com,1280907.43,1009
2260,Cheryl Brown,cheryl_brown2260@email.com,451793.71,436
2261,Julie Rodriguez,julie_rodriguez2261@email.com,291602.83,1029
2262,Joseph Mcbride,joseph_mcbride2262@email.com,746444.23,12
2263,Shaun Jackson,shaun_jackson2263@email.com,254784.32,2274
2264,Whitney Hill,whitney_hill2264@email.com,183157.87,486
2265,Nicholas Francis,nicholas_francis2265@email.com,1216162.67,2107
2266,Dwayne Humphrey,dwayne_humphrey2266@email.com,271691.54,849
2267,Alejandra Heath,alejandra_heath2267@email.com,137303.58,1690
2268,Katrina Johnson,katrina_johnson2268@email.com,875380.69,412
2269,Walter Hull,walter_hull2269@email.com,729056.08,1132
2270,Bryan Saunders,bryan_saunders2270@email.com,1168821.94,369
2271,Tara Bullock,tara_bullock2271@email.com,784577.89,1736
2272,Robert Wilson,robert_wilson2272@email.com,822791.88,2230
2273,Mary Richardson,mary_richardson2273@email.com,118380.62,400
2274,Miss Lindsay Rodriguez MD,miss_lindsay_rodriguez_md2274@email.com,1237270.63,2746
2275,Joan Smith,joan_smith2275@email.com,612741.44,440
2276,Desiree Parker,desiree_parker2276@email.com,307385.0,125
2277,Roberta Colon,roberta_colon2277@email.com,1315805.63,444
2278,James Brooks,james_brooks2278@email.com,1463881.63,2885
2279,Steven Johnson,steven_johnson2279@email.com,185123.42,346
2280,Zachary Valencia,zachary_valencia2280@email.com,373680.05,174
2281,Drew Miller,drew_miller2281@email.com,672021.57,417
2282,Ryan Allen,ryan_allen2282@email.com,445104.2,1893
2283,Bobby Little,bobby_little2283@email.com,1097669.75,1361
2284,Nicole Moore,nicole_moore2284@email.com,211590.61,196
2285,Thomas Thomas,thomas_thomas2285@email.com,1238196.02,1179
2286,Charles Wilson,charles_wilson2286@email.com,605569.59,2174
2287,Teresa Clark,teresa_clark2287@email.com,1435442.52,2016
2288,Stacy Gomez,stacy_gomez2288@email.com,520331.2,1641
2289,Becky Kelly,becky_kelly2289@email.com,344972.88,2884
2290,Nicole Johnson,nicole_johnson2290@email.com,375175.02,72
2291,Joshua Carlson,joshua_carlson2291@email.com,891183.7,745
2292,Kimberly Taylor,kimberly_taylor2292@email.com,588506.99,2164
2293,Scott Hunter,scott_hunter2293@email.com,1046912.58,1831
2294,Cindy Jones,cindy_jones2294@email.com,696271.75,1760
2295,Victoria Foley MD,victoria_foley_md2295@email.com,934624.4,2033
2296,Benjamin Grant,benjamin_grant2296@email.com,141557.66,494
2297,Anthony Bartlett,anthony_bartlett2297@email.com,885761.01,1368
2298,Beth Blankenship,beth_blankenship2298@email.com,378550.72,2749
2299,Dr. Gabriella Lawson MD,dr._gabriella_lawson_md2299@email.com,1225114.8,821
2300,Dana Keller,dana_keller2300@email.com,949747.77,642
2301,Raymond Jimenez,raymond_jimenez2301@email.com,1251619.63,1801
2302,Cynthia Davis,cynthia_davis2302@email.com,1390756.95,1792
2303,Andrew Lowe,andrew_lowe2303@email.com,1345491.11,1790
2304,Miss Cynthia Waller,miss_cynthia_waller2304@email.com,1252470.3,324
2305,Donna Miller,donna_miller2305@email.com,594527.23,263
2306,Christina Wood,christina_wood2306@email.com,834462.28,567
2307,Sara Smith,sara_smith2307@email.com,1079268.16,1946
2308,Valerie Whitehead,valerie_whitehead2308@email.com,126572.84,236
2309,Robert Baxter,robert_baxter2309@email.com,1471751.94,1651
2310,Ashley Payne,ashley_payne2310@email.com,680725.63,411
2311,Elizabeth Reed,elizabeth_reed2311@email.com,534841.8,1354
2312,Lisa Rush,lisa_rush2312@email.com,977572.7,103
2313,Omar Schultz,omar_schultz2313@email.com,1157134.47,478
2314,Stacey Wheeler,stacey_wheeler2314@email.com,170808.58,2411
2315,Bryan Martin,bryan_martin2315@email.com,779915.15,1915
2316,Paul Ramos,paul_ramos2316@email.com,274052.79,1034
2317,Carol Rowe,carol_rowe2317@email.com,152291.03,2684
2318,James Phillips,james_phillips2318@email.com,467771.87,967
2319,Jennifer Freeman,jennifer_freeman2319@email.com,861429.18,2262
2320,Lisa Stephens,lisa_stephens2320@email.com,195122.59,2929
2321,Steven Cole,steven_cole2321@email.com,888089.1,2867
2322,Ryan Webb,ryan_webb2322@email.com,1301088.44,2585
2323,Patricia Perez,patricia_perez2323@email.com,1075013.29,2352
2324,Julie Stewart,julie_stewart2324@email.com,104237.65,1022
2325,Tiffany Harris,tiffany_harris2325@email.com,1034793.56,2899
2326,Cynthia Huang,cynthia_huang2326@email.com,192090.35,706
2327,Mary Rhodes,mary_rhodes2327@email.com,159215.7,2501
2328,Cassandra Andrews,cassandra_andrews2328@email.com,952388.9,156
2329,Christian Baird,christian_baird2329@email.com,1230964.72,1220
2330,Kathy Sandoval,kathy_sandoval2330@email.com,1005217.69,2450
2331,Heather Holland,heather_holland2331@email.com,1250396.33,1618
2332,Diana Kramer,diana_kramer2332@email.com,1196656.21,2168
2333,Richard Hernandez,richard_hernandez2333@email.com,1485577.05,2617
2334,Randy Bryant,randy_bryant2334@email.com,413153.01,267
2335,Margaret Ayala MD,margaret_ayala_md2335@email.com,378129.29,2418
2336,Jonathan Johnson,jonathan_johnson2336@email.com,714624.28,493
2337,Anthony Leon,anthony_leon2337@email.com,1239131.43,1566
2338,William Peterson,william_peterson2338@email.com,944181.77,1199
2339,Mr. James Hoffman,mr._james_hoffman2339@email.com,242877.59,1565
2340,Miguel Kim,miguel_kim2340@email.com,1437632.87,609
2341,Amy Thomas,amy_thomas2341@email.com,402797.02,1175
2342,Joseph Smith,joseph_smith2342@email.com,1433564.91,1987
2343,Kristin Haney,kristin_haney2343@email.com,771848.63,1091
2344,Alexandra Sherman,alexandra_sherman2344@email.com,447538.53,714
2345,Earl Simpson,earl_simpson2345@email.com,1167073.15,1790
2346,James Wilson,james_wilson2346@email.com,356221.47,2822
2347,Ashley Morrow,ashley_morrow2347@email.com,1453857.22,2744
2348,Tasha Wright,tasha_wright2348@email.com,927365.09,1185
2349,Wendy Olsen,wendy_olsen2349@email.com,916009.51,467
2350,Laurie Conrad,laurie_conrad2350@email.com,1493938.8,1828
2351,Tiffany Johnson,tiffany_johnson2351@email.com,1229818.77,275
2352,Brandi Fowler,brandi_fowler2352@email.com,1096081.65,1082
2353,Jamie West,jamie_west2353@email.com,331199.82,1765
2354,Jonathan Byrd,jonathan_byrd2354@email.com,1287370.14,2705
2355,Heather Webb,heather_webb2355@email.com,295393.22,878
2356,Carolyn Farley,carolyn_farley2356@email.com,754175.86,2112
2357,Michelle Carlson,michelle_carlson2357@email.com,745038.51,2215
2358,Scott Thompson,scott_thompson2358@email.com,1281951.23,433
2359,Nancy Foster,nancy_foster2359@email.com,224631.95,225
2360,Catherine Graves,catherine_graves2360@email.com,1277438.42,2707
2361,Tina Wilkinson,tina_wilkinson2361@email.com,1031501.17,113
2362,Leslie Miller,leslie_miller2362@email.com,983154.48,2706
2363,Nicole Wright,nicole_wright2363@email.com,978878.1,390
2364,Michelle Nelson,michelle_nelson2364@email.com,1289467.11,2236
2365,Rachel Banks,rachel_banks2365@email.com,1421199.82,343
2366,Tracy Young,tracy_young2366@email.com,429295.03,2804
2367,Michael Medina,michael_medina2367@email.com,1082543.8,2520
2368,Renee Wise,renee_wise2368@email.com,900187.45,2440
2369,Alex Flores,alex_flores2369@email.com,806239.47,2395
2370,Samantha Robertson,samantha_robertson2370@email.com,728012.37,601
2371,Tracey Wilson,tracey_wilson2371@email.com,1356425.57,343
2372,Sherry Mccoy,sherry_mccoy2372@email.com,1466415.82,92
2373,Diana Wang,diana_wang2373@email.com,1123339.42,2202
2374,Donald Johnson,donald_johnson2374@email.com,805109.33,2408
2375,Deborah Sampson,deborah_sampson2375@email.com,1450415.07,2710
2376,Taylor Calhoun,taylor_calhoun2376@email.com,811504.5,290
2377,Brian Mathews,brian_mathews2377@email.com,1458711.49,1635
2378,Faith Moreno,faith_moreno2378@email.com,1351829.02,1246
2379,Rachel Cook,rachel_cook2379@email.com,849145.53,659
2380,Jason Smith,jason_smith2380@email.com,1160965.74,1849
2381,Kathy Smith,kathy_smith2381@email.com,1425524.38,1459
2382,Brittany Smith,brittany_smith2382@email.com,830724.81,955
2383,James Williams PhD,james_williams_phd2383@email.com,899522.68,1804
2384,Randy Henderson,randy_henderson2384@email.com,1461526.82,1532
2385,Chad Ward,chad_ward2385@email.com,712734.98,48
2386,Alexander Peterson,alexander_peterson2386@email.com,854739.66,253
2387,Matthew Yoder,matthew_yoder2387@email.com,1236618.4,1063
2388,Mark Freeman,mark_freeman2388@email.com,856132.97,1716
2389,Aaron Houston,aaron_houston2389@email.com,764030.69,1939
2390,Shelley Kelly,shelley_kelly2390@email.com,1033217.64,737
2391,Dylan Lopez,dylan_lopez2391@email.com,1278966.27,1558
2392,Samantha Contreras,samantha_contreras2392@email.com,888800.73,1227
2393,Jessica Hoover,jessica_hoover2393@email.com,933952.54,375
2394,Danielle Foster,danielle_foster2394@email.com,1170453.37,2737
2395,James Hernandez,james_hernandez2395@email.com,217645.53,647
2396,Julie Sanders,julie_sanders2396@email.com,815257.6,2047
2397,Sarah Allen,sarah_allen2397@email.com,1044076.65,2419
2398,Randy Clarke,randy_clarke2398@email.com,478582.56,678
2399,Eric Simmons,eric_simmons2399@email.com,939862.4,1735
2400,Jennifer Brown,jennifer_brown2400@email.com,883564.47,2068
2401,Debbie Austin,debbie_austin2401@email.com,310611.82,2975
2402,Carolyn Wilkins,carolyn_wilkins2402@email.com,1153019.18,2370
2403,Philip Roberts,philip_roberts2403@email.com,1420578.23,2746
2404,Bryan Boyd,bryan_boyd2404@email.com,1402301.0,1955
2405,Laurie Gibson,laurie_gibson2405@email.com,1030416.8,205
2406,Jean Mills,jean_mills2406@email.com,473988.25,2412
2407,Joel Roman,joel_roman2407@email.com,596497.74,2923
2408,Jody Curry,jody_curry2408@email.com,265079.58,363
2409,Walter Sexton,walter_sexton2409@email.com,1206163.24,1735
2410,Mark Foster,mark_foster2410@email.com,257490.19,1750
2411,Keith Palmer,keith_palmer2411@email.com,161629.67,2261
2412,Christopher Sanchez,christopher_sanchez2412@email.com,999257.54,726
2413,Shawn Hoover,shawn_hoover2413@email.com,782509.5,2762
2414,Jacqueline Patterson,jacqueline_patterson2414@email.com,1351267.93,2831
2415,Ashley Jenkins,ashley_jenkins2415@email.com,874495.92,919
2416,Matthew Sandoval,matthew_sandoval2416@email.com,566629.68,1546
2417,Terry Davis,terry_davis2417@email.com,595659.62,1886
2418,Patricia Lara,patricia_lara2418@email.com,913447.25,2698
2419,Clayton Castillo,clayton_castillo2419@email.com,1038039.87,1631
2420,Kathleen Bryant,kathleen_bryant2420@email.com,354415.35,2622
2421,Maria Smith,maria_smith2421@email.com,163234.61,2478
2422,Dr. Nicole Escobar,dr._nicole_escobar2422@email.com,1396717.93,2876
2423,Tonya Manning,tonya_manning2423@email.com,995515.61,2498
2424,Monica Sherman,monica_sherman2424@email.com,626840.45,2240
2425,Caleb Brown,caleb_brown2425@email.com,448116.89,1085
2426,Jose Weeks,jose_weeks2426@email.com,1409779.11,1759
2427,Elizabeth Freeman,elizabeth_freeman2427@email.com,135869.45,1856
2428,John Chavez,john_chavez2428@email.com,816380.86,622
2429,Nicole Bass,nicole_bass2429@email.com,190663.9,48
2430,Joanna Brandt,joanna_brandt2430@email.com,314128.96,1385
2431,Gerald Hall,gerald_hall2431@email.com,243093.55,584
2432,Nicole Blackburn,nicole_blackburn2432@email.com,323730.14,1457
2433,Henry Joseph,henry_joseph2433@email.com,911996.35,996
2434,Jenna Hall,jenna_hall2434@email.com,1255727.73,1666
2435,Margaret Huffman,margaret_huffman2435@email.com,485304.12,2240
2436,Dylan Sweeney,dylan_sweeney2436@email.com,275080.78,2059
2437,Nathan Thomas,nathan_thomas2437@email.com,1454725.76,910
2438,Paula Haynes,paula_haynes2438@email.com,472285.51,1639
2439,Amanda Adams DVM,amanda_adams_dvm2439@email.com,845784.82,2056
2440,Ernest Munoz,ernest_munoz2440@email.com,419132.88,169
2441,Mariah Proctor,mariah_proctor2441@email.com,1332467.99,564
2442,Christopher Jackson,christopher_jackson2442@email.com,1479017.41,1619
2443,Alexandria Adkins,alexandria_adkins2443@email.com,771333.04,2160
2444,Christopher Ruiz,christopher_ruiz2444@email.com,723244.05,2359
2445,Holly Powell,holly_powell2445@email.com,195409.8,91
2446,Brad Brooks,brad_brooks2446@email.com,972534.69,260
2447,Timothy Fleming,timothy_fleming2447@email.com,224854.59,303
2448,Angel Gardner,angel_gardner2448@email.com,400232.52,463
2449,Tara Wallace,tara_wallace2449@email.com,921097.12,2969
2450,Richard Kramer,richard_kramer2450@email.com,447599.22,2709
2451,Willie Smith,willie_smith2451@email.com,1157687.48,2457
2452,Michael French,michael_french2452@email.com,996135.81,669
2453,Brian Hale,brian_hale2453@email.com,1498010.58,838
2454,Scott Jones,scott_jones2454@email.com,1100628.68,443
2455,Chris Young,chris_young2455@email.com,425708.46,1947
2456,Danielle Copeland,danielle_copeland2456@email.com,1107600.23,2
2457,Julie Lucas,julie_lucas2457@email.com,578420.62,1019
2458,Susan Garrett,susan_garrett2458@email.com,161307.21,1043
2459,Jacob Holland,jacob_holland2459@email.com,549704.58,2094
2460,Brianna Williams,brianna_williams2460@email.com,232153.78,1362
2461,Tyler Aguilar,tyler_aguilar2461@email.com,1191662.4,2869
2462,Brian Parsons,brian_parsons2462@email.com,130703.22,679
2463,Richard Jones,richard_jones2463@email.com,604442.66,1141
2464,James Wilson,james_wilson2464@email.com,1150667.04,2030
2465,Wanda Walker,wanda_walker2465@email.com,302502.38,511
2466,Laura Smith,laura_smith2466@email.com,962791.46,1757
2467,Brian Thomas,brian_thomas2467@email.com,545037.15,130
2468,Kyle Stephens,kyle_stephens2468@email.com,1322258.67,2855
2469,Brittney Carpenter,brittney_carpenter2469@email.com,504813.04,116
2470,Phillip Chandler,phillip_chandler2470@email.com,1202777.15,1706
2471,Jennifer Blanchard,jennifer_blanchard2471@email.com,662890.65,259
2472,Natalie Romero,natalie_romero2472@email.com,758064.7,1984
2473,Albert Campbell,albert_campbell2473@email.com,1355205.98,268
2474,Monica Cortez,monica_cortez2474@email.com,1181359.82,520
2475,Melissa Moreno,melissa_moreno2475@email.com,1080272.45,2436
2476,Charles Aguilar,charles_aguilar2476@email.com,853536.21,2239
2477,Jeremy Martinez,jeremy_martinez2477@email.com,982681.69,2240
2478,Shelia Sutton,shelia_sutton2478@email.com,857458.55,2988
2479,Samuel Wilson,samuel_wilson2479@email.com,103992.18,1642
2480,Matthew Holt,matthew_holt2480@email.com,746415.09,2258
2481,Sara Beard,sara_beard2481@email.com,303644.26,1113
2482,Steve Cobb,steve_cobb2482@email.com,211467.24,1110
2483,Jeremy Hudson,jeremy_hudson2483@email.com,679179.26,429
2484,Donna Snyder,donna_snyder2484@email.com,1202187.61,1338
2485,Karen Kirby,karen_kirby2485@email.com,971566.52,1616
2486,Gerald Taylor,gerald_taylor2486@email.com,977226.14,1086
2487,Douglas Mason MD,douglas_mason_md2487@email.com,864281.03,2526
2488,Danielle Weaver,danielle_weaver2488@email.com,1028435.13,2529
2489,William Johnson,william_johnson2489@email.com,1226672.89,1020
2490,Jerry Melton,jerry_melton2490@email.com,1078433.05,2383
2491,Brad Scott,brad_scott2491@email.com,654158.59,2534
2492,Troy Brown,troy_brown2492@email.com,869372.96,1277
2493,Rodney Ellis,rodney_ellis2493@email.com,1402433.71,1562
2494,Wendy Hood,wendy_hood2494@email.com,894109.96,2821
2495,Michael Ward,michael_ward2495@email.com,1349532.48,370
2496,Lonnie Meyers,lonnie_meyers2496@email.com,558257.27,2410
2497,David Nichols,david_nichols2497@email.com,465706.43,1285
2498,Betty Wilson,betty_wilson2498@email.com,1225011.01,202
2499,Curtis Hicks,curtis_hicks2499@email.com,254904.37,2514
2500,Kathleen Graham,kathleen_graham2500@email.com,288674.76,2454
2501,Rebekah Castaneda,rebekah_castaneda2501@email.com,1051332.26,240
2502,Ashley Morales,ashley_morales2502@email.com,1282745.88,1957
2503,Jose Long,jose_long2503@email.com,1492557.63,1010
2504,James Tanner,james_tanner2504@email.com,1075787.25,1563
2505,Christopher Osborn,christopher_osborn2505@email.com,1344815.35,183
2506,Larry Crosby,larry_crosby2506@email.com,591765.46,289
2507,Julie Thomas,julie_thomas2507@email.com,764273.16,1731
2508,Michelle Smith,michelle_smith2508@email.com,1055872.48,254
2509,Anthony Vega,anthony_vega2509@email.com,417896.92,2442
2510,Corey Carter,corey_carter2510@email.com,852944.46,2275
2511,Robin Smith,robin_smith2511@email.com,1230505.47,849
2512,Zachary Willis,zachary_willis2512@email.com,689748.36,1019
2513,Darren Rodriguez,darren_rodriguez2513@email.com,675105.43,2906
2514,Alyssa Mason,alyssa_mason2514@email.com,1006665.89,410
2515,Cynthia Ruiz,cynthia_ruiz2515@email.com,820534.9,1065
2516,Michael Benson,michael_benson2516@email.com,558715.38,2456
2517,Michael Juarez,michael_juarez2517@email.com,178135.91,1989
2518,Kendra Taylor,kendra_taylor2518@email.com,110749.66,102
2519,Carolyn Taylor,carolyn_taylor2519@email.com,931764.35,2668
2520,Sherry Kelley,sherry_kelley2520@email.com,901359.79,557
2521,Norman Torres,norman_torres2521@email.com,518198.73,2378
2522,Natalie Miller,natalie_miller2522@email.com,450304.85,193
2523,Vanessa Kim,vanessa_kim2523@email.com,510644.31,1542
2524,Susan Armstrong,susan_armstrong2524@email.com,1498096.02,2796
2525,Anthony Butler,anthony_butler2525@email.com,1311257.47,2281
2526,Mary Sullivan,mary_sullivan2526@email.com,958746.65,1767
2527,Andrea Johnson,andrea_johnson2527@email.com,796504.83,205
2528,Dylan Moore,dylan_moore2528@email.com,557624.28,1786
2529,Heather Wong,heather_wong2529@email.com,466983.12,59
2530,William Nixon,william_nixon2530@email.com,1248267.92,1273
2531,Ethan Mendoza,ethan_mendoza2531@email.com,540646.65,1492
2532,Kenneth Ellis,kenneth_ellis2532@email.com,786041.02,1815
2533,Todd Kelly PhD,todd_kelly_phd2533@email.com,575883.44,120
2534,Christine Padilla DVM,christine_padilla_dvm2534@email.com,899694.21,1264
2535,Joshua Campbell,joshua_campbell2535@email.com,1175207.54,905
2536,Christopher Quinn,christopher_quinn2536@email.com,369202.53,2075
2537,Mark Wiley,mark_wiley2537@email.com,1227370.48,119
2538,Mary Alvarado,mary_alvarado2538@email.com,695212.05,994
2539,Todd Pierce,todd_pierce2539@email.com,1299852.26,1514
2540,Tamara Pratt,tamara_pratt2540@email.com,461323.96,1657
2541,Anna Garcia,anna_garcia2541@email.com,1326239.9,536
2542,Derek Charles,derek_charles2542@email.com,1296003.52,755
2543,Kyle Hendrix,kyle_hendrix2543@email.com,1178594.59,1379
2544,Michael Palmer,michael_palmer2544@email.com,1080837.79,222
2545,Nicole Simpson,nicole_simpson2545@email.com,251758.17,2592
2546,Krystal Mason,krystal_mason2546@email.com,567602.91,2492
2547,Margaret West,margaret_west2547@email.com,585832.87,220
2548,Eugene Mayer,eugene_mayer2548@email.com,112818.54,2766
2549,Kristine Mcgee,kristine_mcgee2549@email.com,695693.9,765
2550,Jeffrey Sullivan,jeffrey_sullivan2550@email.com,265780.0,624
2551,Brian Andrews,brian_andrews2551@email.com,511757.26,1852
2552,Michael Snyder,michael_snyder2552@email.com,699454.78,1960
2553,Michelle Stokes,michelle_stokes2553@email.com,1071529.48,1942
2554,Jeffrey Marshall,jeffrey_marshall2554@email.com,534862.77,551
2555,Zachary Chavez,zachary_chavez2555@email.com,1169332.47,2512
2556,Alisha Rowland,alisha_rowland2556@email.com,194265.18,114
2557,Jasmine Burton,jasmine_burton2557@email.com,245118.82,725
2558,Kyle Bradley,kyle_bradley2558@email.com,493302.85,410
2559,Zachary Barker,zachary_barker2559@email.com,229220.22,2062
2560,Kenneth Smith,kenneth_smith2560@email.com,1241399.72,1029
2561,Dennis Miller,dennis_miller2561@email.com,846772.46,2118
2562,Terry Olson,terry_olson2562@email.com,995185.02,246
2563,Todd Turner,todd_turner2563@email.com,108567.0,2199
2564,Carlos Davis,carlos_davis2564@email.com,121019.61,1944
2565,Jennifer Richmond,jennifer_richmond2565@email.com,924333.9,1623
2566,Mario Morales,mario_morales2566@email.com,773680.5,2026
2567,Jessica Frazier,jessica_frazier2567@email.com,1488291.75,524
2568,Patricia Arellano,patricia_arellano2568@email.com,374237.33,325
2569,John Pacheco,john_pacheco2569@email.com,342044.82,2440
2570,Mark Swanson,mark_swanson2570@email.com,1335469.97,1468
2571,Anna Snyder,anna_snyder2571@email.com,721723.68,56
2572,Casey Munoz,casey_munoz2572@email.com,1403379.51,1120
2573,Charles Bean,charles_bean2573@email.com,724561.52,2943
2574,Alexander Garza,alexander_garza2574@email.com,671968.15,1078
2575,Keith Odom,keith_odom2575@email.com,1293838.51,2616
2576,Rhonda Wheeler PhD,rhonda_wheeler_phd2576@email.com,1236784.59,312
2577,Jeremy Mckenzie,jeremy_mckenzie2577@email.com,306184.64,455
2578,Carolyn Butler,carolyn_butler2578@email.com,1387330.45,220
2579,Krystal Butler,krystal_butler2579@email.com,385447.32,1030
2580,Austin Douglas,austin_douglas2580@email.com,420330.59,1961
2581,Ebony Walker,ebony_walker2581@email.com,579010.45,1762
2582,Jeffrey Doyle,jeffrey_doyle2582@email.com,584006.92,2412
2583,Robert Nelson,robert_nelson2583@email.com,1121294.72,2181
2584,Yvette Robinson,yvette_robinson2584@email.com,167331.16,2270
2585,Tanya Long,tanya_long2585@email.com,590496.17,2604
2586,Anna Anderson,anna_anderson2586@email.com,336325.08,1085
2587,Jeremiah Wright,jeremiah_wright2587@email.com,1427183.2,717
2588,Jennifer Scott,jennifer_scott2588@email.com,533668.13,506
2589,Karen Williams,karen_williams2589@email.com,1040448.78,2846
2590,Taylor Myers,taylor_myers2590@email.com,1151649.97,2063
2591,Roberta Reeves,roberta_reeves2591@email.com,554018.43,1038
2592,William Rodriguez,william_rodriguez2592@email.com,606840.85,1100
2593,Daniel Carter,daniel_carter2593@email.com,166008.71,2769
2594,Shelly Nunez,shelly_nunez2594@email.com,1422401.85,1043
2595,Phillip Atkins,phillip_atkins2595@email.com,527704.32,1505
2596,Jessica Mitchell,jessica_mitchell2596@email.com,499289.73,1914
2597,Debra Miller,debra_miller2597@email.com,573954.88,597
2598,Michele Simmons,michele_simmons2598@email.com,1317818.46,315
2599,David Wallace,david_wallace2599@email.com,255965.12,793
2600,David Villa,david_villa2600@email.com,315829.36,2921
2601,Stacy Farmer,stacy_farmer2601@email.com,1478615.68,1170
2602,Emily Buck,emily_buck2602@email.com,1177651.3,2519
2603,Robert Smith,robert_smith2603@email.com,1171489.99,2995
2604,William Morris,william_morris2604@email.com,1468010.74,2795
2605,Tara Copeland,tara_copeland2605@email.com,1416118.97,348
2606,Jennifer Campbell,jennifer_campbell2606@email.com,731050.16,1631
2607,Hunter Peters,hunter_peters2607@email.com,1169820.18,995
2608,Timothy Mills,timothy_mills2608@email.com,1030297.27,2643
2609,Diane Bell,diane_bell2609@email.com,998121.93,682
2610,Daniel Reeves,daniel_reeves2610@email.com,784999.29,126
2611,Mary Lloyd,mary_lloyd2611@email.com,368279.42,2274
2612,Samuel Schaefer,samuel_schaefer2612@email.com,854454.34,2807
2613,Elizabeth Scott,elizabeth_scott2613@email.com,337602.34,299
2614,Kathleen Adams,kathleen_adams2614@email.com,1356834.95,1449
2615,John Lamb,john_lamb2615@email.com,1099903.49,2684
2616,Jacqueline Bruce,jacqueline_bruce2616@email.com,860062.78,276
2617,Mary Skinner,mary_skinner2617@email.com,949436.74,1586
2618,Thomas Payne,thomas_payne2618@email.com,1447242.67,171
2619,Shannon Turner,shannon_turner2619@email.com,456901.88,2928
2620,Michael Patrick,michael_patrick2620@email.com,989478.3,136
2621,Nicholas Weber,nicholas_weber2621@email.com,641258.2,941
2622,Katherine Watts MD,katherine_watts_md2622@email.com,554999.59,2234
2623,Christopher Clark,christopher_clark2623@email.com,804257.85,594
2624,Courtney Howard,courtney_howard2624@email.com,473471.46,940
2625,Diane Craig,diane_craig2625@email.com,563433.71,941
2626,Carrie Baker,carrie_baker2626@email.com,1333535.2,49
2627,Denise House,denise_house2627@email.com,150069.49,2868
2628,Carrie Powell,carrie_powell2628@email.com,1202974.95,426
2629,Briana James,briana_james2629@email.com,820583.1,2930
2630,Kenneth Roberts,kenneth_roberts2630@email.com,1321621.75,1805
2631,Gabriela Taylor,gabriela_taylor2631@email.com,763838.89,1174
2632,Jessica Reynolds,jessica_reynolds2632@email.com,819864.02,275
2633,Gregory Bailey,gregory_bailey2633@email.com,1279584.23,1415
2634,Carlos Vasquez,carlos_vasquez2634@email.com,1484458.01,1143
2635,Joseph Johnson,joseph_johnson2635@email.com,455743.65,2745
2636,Mr. Christopher Robbins,mr._christopher_robbins2636@email.com,1437716.11,1072
2637,Heather Leon,heather_leon2637@email.com,466642.6,220
2638,Vanessa Jefferson,vanessa_jefferson2638@email.com,1256192.59,862
2639,Kimberly Todd,kimberly_todd2639@email.com,1247228.94,1482
2640,Joseph Nelson,joseph_nelson2640@email.com,1063807.64,1947
2641,Pamela Best,pamela_best2641@email.com,943874.37,891
2642,Julie Hoover,julie_hoover2642@email.com,730471.04,2263
2643,Robert Smith,robert_smith2643@email.com,250014.39,2629
2644,Catherine Sanders,catherine_sanders2644@email.com,1060736.57,2974
2645,Wayne George,wayne_george2645@email.com,1037325.35,987
2646,Peter King,peter_king2646@email.com,1001109.14,506
2647,Kerry Barnes,kerry_barnes2647@email.com,305916.99,1870
2648,Jessica Peters,jessica_peters2648@email.com,1444482.98,2100
2649,Alexandra Todd,alexandra_todd2649@email.com,1025498.67,2208
2650,Dawn Robertson,dawn_robertson2650@email.com,1129477.6,2549
2651,Kelly Wagner,kelly_wagner2651@email.com,895057.95,1744
2652,Michael Stevens,michael_stevens2652@email.com,1483440.79,2162
2653,Brittany Alvarez,brittany_alvarez2653@email.com,820289.45,635
2654,Cheryl Foster,cheryl_foster2654@email.com,1338718.91,2829
2655,Barbara Mccann,barbara_mccann2655@email.com,938390.6,1254
2656,Michael Williams,michael_williams2656@email.com,1490490.74,1289
2657,Jennifer Mills,jennifer_mills2657@email.com,773737.2,2880
2658,Karen Turner,karen_turner2658@email.com,285982.86,1964
2659,Ian Johnson,ian_johnson2659@email.com,246515.78,1841
2660,Joan Cobb,joan_cobb2660@email.com,1053433.24,1040
2661,Amanda Kane,amanda_kane2661@email.com,627579.03,150
2662,Brian Carey,brian_carey2662@email.com,1234313.36,2986
2663,Kyle Moody,kyle_moody2663@email.com,1481093.95,2214
2664,Lori Duncan,lori_duncan2664@email.com,1146778.59,1562
2665,Scott Olson,scott_olson2665@email.com,1094661.64,717
2666,Ann Silva,ann_silva2666@email.com,474919.46,835
2667,Christopher Hall,christopher_hall2667@email.com,1264298.17,2658
2668,Austin Cohen,austin_cohen2668@email.com,416937.82,1842
2669,Krystal Williams,krystal_williams2669@email.com,327827.65,965
2670,Victor Johnson,victor_johnson2670@email.com,433574.03,423
2671,Courtney Allen,courtney_allen2671@email.com,311327.03,462
2672,Connie Wilson,connie_wilson2672@email.com,1479462.72,2702
2673,Dana Jones,dana_jones2673@email.com,869587.88,124
2674,Joshua Hernandez,joshua_hernandez2674@email.com,648656.04,644
2675,Katie Williams,katie_williams2675@email.com,1421182.04,2321
2676,Thomas Williams,thomas_williams2676@email.com,394126.36,707
2677,Cindy Ryan,cindy_ryan2677@email.com,823913.54,2109
2678,Robert Kelly,robert_kelly2678@email.com,1393815.26,2916
2679,David Atkins,david_atkins2679@email.com,909303.69,869
2680,Mary Hines,mary_hines2680@email.com,334896.55,497
